subject,chunk_size,chunk_size_sec,window_size_sec,mode,mean_hr,std_hr
101,160,5.3,5,overlapping,67.33404680443662,3.385302759818145
102,160,5.3,3,non_overlapping,83.7604288827115,19.369214252268293
102,160,5.3,3,overlapping,80.86230111977395,14.252327058677977
102,160,5.3,4,non_overlapping,82.82560924381578,17.09498945640716
102,160,5.3,4,overlapping,82.82560924381578,17.09498945640716
102,160,5.3,5,non_overlapping,80.8981426182513,13.457593929575072
102,160,5.3,5,overlapping,80.8981426182513,13.457593929575072
103,160,5.3,3,non_overlapping,85.37950937950936,17.252278215297554
103,160,5.3,3,overlapping,87.34750141163182,14.520556002572075
103,160,5.3,4,non_overlapping,88.00088838697533,15.472563282474939
103,160,5.3,4,overlapping,88.00088838697533,15.472563282474939
103,160,5.3,5,non_overlapping,86.62862914862914,13.31145919625415
103,160,5.3,5,overlapping,86.62862914862914,13.31145919625415
104,160,5.3,3,non_overlapping,81.41153222783656,15.784894532124678
104,160,5.3,3,overlapping,77.79285438796306,8.366674654361507
104,160,5.3,4,non_overlapping,79.51615580072101,11.618872837258026
104,160,5.3,4,overlapping,79.51615580072101,11.618872837258026
104,160,5.3,5,non_overlapping,78.49004657178571,10.056950822942792
104,160,5.3,5,overlapping,78.49004657178571,10.056950822942792
105,160,5.3,3,non_overlapping,75.14655563840346,13.817671510664924
105,160,5.3,3,overlapping,73.80389945199727,11.72756026360836
105,160,5.3,4,non_overlapping,74.14245431500866,11.521144571573464
105,160,5.3,4,overlapping,74.14245431500866,11.521144571573464
105,160,5.3,5,non_overlapping,73.46215197845633,10.01141258454019
105,160,5.3,5,overlapping,73.46215197845633,10.01141258454019
106,160,5.3,3,non_overlapping,73.97495750436927,15.344508595999924
106,160,5.3,3,overlapping,72.21264574205752,9.499298220130068
106,160,5.3,4,non_overlapping,73.0185349780938,11.497267581800964
106,160,5.3,4,overlapping,73.0185349780938,11.497267581800964
106,160,5.3,5,non_overlapping,72.20086278100985,9.263914841730198
106,160,5.3,5,overlapping,72.20086278100985,9.263914841730198
201,160,5.3,3,non_overlapping,70.9849944741249,4.310968684535194
201,160,5.3,3,overlapping,71.12307629970674,4.504262405780116
201,160,5.3,4,non_overlapping,71.29055324707498,4.559520710600936
201,160,5.3,4,overlapping,71.29055324707498,4.559520710600936
201,160,5.3,5,non_overlapping,71.32842531864272,4.465944467132825
201,160,5.3,5,overlapping,71.32842531864272,4.465944467132825
202,160,5.3,3,non_overlapping,78.63170464800899,5.482330066455602
202,160,5.3,3,overlapping,78.72736934965197,5.5643190108444305
202,160,5.3,4,non_overlapping,78.59124892820546,5.87862211344407
202,160,5.3,4,overlapping,78.59124892820546,5.87862211344407
202,160,5.3,5,non_overlapping,78.99705463618507,5.607152656429917
202,160,5.3,5,overlapping,78.99705463618507,5.607152656429917
203,160,5.3,3,non_overlapping,72.45068685975156,5.792831729449548
203,160,5.3,3,overlapping,72.10491037685134,5.363261670387327
203,160,5.3,4,non_overlapping,71.77316218424511,5.366329347187511
203,160,5.3,4,overlapping,71.77316218424511,5.366329347187511
203,160,5.3,5,non_overlapping,71.81490112931701,5.107456768442629
203,160,5.3,5,overlapping,71.81490112931701,5.107456768442629
204,160,5.3,3,non_overlapping,72.76238755670194,5.33183460358085
204,160,5.3,3,overlapping,72.52233422467536,4.595391697453525
204,160,5.3,4,non_overlapping,72.53023230949651,4.678126965330906
204,160,5.3,4,overlapping,72.53023230949651,4.678126965330906
204,160,5.3,5,non_overlapping,72.24173774943006,4.1815136930363295
204,160,5.3,5,overlapping,72.24173774943006,4.1815136930363295
205,160,5.3,3,non_overlapping,74.20022761055368,3.339701149384714
205,160,5.3,3,overlapping,74.35636390873944,2.789301791986957
205,160,5.3,4,non_overlapping,74.42899174532678,3.1497703937059103
205,160,5.3,4,overlapping,74.42899174532678,3.1497703937059103
205,160,5.3,5,non_overlapping,74.38734630454476,2.823356270109643
205,160,5.3,5,overlapping,74.38734630454476,2.823356270109643
206,160,5.3,3,non_overlapping,70.12782268816753,3.2380430204613595
206,160,5.3,3,overlapping,70.07036153016288,3.1588161150232175
206,160,5.3,4,non_overlapping,70.19692752067189,3.0495162625631345
206,160,5.3,4,overlapping,70.19692752067189,3.0495162625631345
206,160,5.3,5,non_overlapping,70.21509275124343,2.9117284049180028
206,160,5.3,5,overlapping,70.21509275124343,2.9117284049180028
301,160,5.3,3,non_overlapping,52.872315165068954,2.394118262009108
301,160,5.3,3,overlapping,52.95972491596305,1.9955661053539178
301,160,5.3,4,non_overlapping,52.85395396104598,2.2361273919962574
301,160,5.3,4,overlapping,52.85395396104598,2.2361273919962574
301,160,5.3,5,non_overlapping,53.176878238548056,1.9120692899909797
301,160,5.3,5,overlapping,53.176878238548056,1.9120692899909797
302,160,5.3,3,non_overlapping,56.84538729158364,1.9097991993758046
302,160,5.3,3,overlapping,56.84329838784032,1.6939721466975928
302,160,5.3,4,non_overlapping,56.830973003773245,1.5283712106471625
302,160,5.3,4,overlapping,56.830973003773245,1.5283712106471625
302,160,5.3,5,non_overlapping,56.66398044643583,1.2732287009237977
302,160,5.3,5,overlapping,56.66398044643583,1.2732287009237977
303,160,5.3,3,non_overlapping,57.32256595397011,2.225693186138779
303,160,5.3,3,overlapping,57.288047129210504,2.0648258303144362
303,160,5.3,4,non_overlapping,57.27955254847881,2.1121811764375757
303,160,5.3,4,overlapping,57.27955254847881,2.1121811764375757
303,160,5.3,5,non_overlapping,57.08269804281303,2.0043122823585064
303,160,5.3,5,overlapping,57.08269804281303,2.0043122823585064
304,160,5.3,3,non_overlapping,56.077720310998295,1.4217876761640715
304,160,5.3,3,overlapping,56.00913880948273,1.080261662007195
304,160,5.3,4,non_overlapping,55.85987364153873,0.7942888150763128
304,160,5.3,4,overlapping,55.85987364153873,0.7942888150763128
304,160,5.3,5,non_overlapping,55.74177068187977,0.8642977380101989
304,160,5.3,5,overlapping,55.74177068187977,0.8642977380101989
305,160,5.3,3,non_overlapping,55.67216109317627,1.689709609859169
305,160,5.3,3,overlapping,56.24541596330614,1.4753460359286081
305,160,5.3,4,non_overlapping,56.289252137805256,1.631971341449613
305,160,5.3,4,overlapping,56.289252137805256,1.631971341449613
305,160,5.3,5,non_overlapping,56.32803387117309,1.7150837583764733
305,160,5.3,5,overlapping,56.32803387117309,1.7150837583764733
306,160,5.3,3,non_overlapping,57.88907994813861,2.6133014206147176
306,160,5.3,3,overlapping,57.7117588669691,3.061552824839782
306,160,5.3,4,non_overlapping,57.642295074061586,2.8571561314630767
306,160,5.3,4,overlapping,57.642295074061586,2.8571561314630767
306,160,5.3,5,non_overlapping,57.70063634801006,3.0766549075916907
306,160,5.3,5,overlapping,57.70063634801006,3.0766549075916907
401,160,5.3,3,non_overlapping,58.978315856832836,4.471175184211231
401,160,5.3,3,overlapping,58.933394264107925,3.91126936489023
401,160,5.3,4,non_overlapping,58.90612886261647,4.131425999860029
401,160,5.3,4,overlapping,58.90612886261647,4.131425999860029
401,160,5.3,5,non_overlapping,59.397580061389526,3.7320000783181713
401,160,5.3,5,overlapping,59.397580061389526,3.7320000783181713
402,160,5.3,3,non_overlapping,65.22187788188205,4.976035265601789
402,160,5.3,3,overlapping,65.82145536005727,4.760134161272243
402,160,5.3,4,non_overlapping,65.73151327131444,4.991825152629054
402,160,5.3,4,overlapping,65.73151327131444,4.991825152629054
402,160,5.3,5,non_overlapping,65.84337327562439,4.783886016493685
402,160,5.3,5,overlapping,65.84337327562439,4.783886016493685
403,160,5.3,3,non_overlapping,69.14061500123826,3.0616636098138277
403,160,5.3,3,overlapping,69.18731806911823,3.290356138813873
403,160,5.3,4,non_overlapping,69.11998285263438,3.1996795723675016
403,160,5.3,4,overlapping,69.11998285263438,3.1996795723675016
403,160,5.3,5,non_overlapping,69.09910284261322,2.964110440409049
403,160,5.3,5,overlapping,69.09910284261322,2.964110440409049
404,160,5.3,3,non_overlapping,70.33839299725999,4.605800210532325
404,160,5.3,3,overlapping,70.22517384390912,3.4366518189380293
404,160,5.3,4,non_overlapping,70.05528823940155,3.683541324128627
404,160,5.3,4,overlapping,70.05528823940155,3.683541324128627
404,160,5.3,5,non_overlapping,70.25417084521818,3.214372570249547
404,160,5.3,5,overlapping,70.25417084521818,3.214372570249547
405,160,5.3,3,non_overlapping,65.86830817649785,3.5227819371414917
405,160,5.3,3,overlapping,65.79291515875568,3.7122315715454257
405,160,5.3,4,non_overlapping,65.50551703245668,3.696111716561045
405,160,5.3,4,overlapping,65.50551703245668,3.696111716561045
405,160,5.3,5,non_overlapping,65.79660282246489,3.870050341374812
405,160,5.3,5,overlapping,65.79660282246489,3.870050341374812
406,160,5.3,3,non_overlapping,63.06893532609606,4.274381733000245
406,160,5.3,3,overlapping,63.57598798806043,3.8779502866226343
406,160,5.3,4,non_overlapping,63.43018091346094,3.8893207409519635
406,160,5.3,4,overlapping,63.43018091346094,3.8893207409519635
406,160,5.3,5,non_overlapping,63.949677956915174,3.8181031802459757
406,160,5.3,5,overlapping,63.949677956915174,3.8181031802459757
501,160,5.3,3,non_overlapping,49.468363808534086,5.24643861446698
501,160,5.3,3,overlapping,46.75174874051168,2.8222688174389585
501,160,5.3,4,non_overlapping,47.15244600537775,3.6707396848130474
501,160,5.3,4,overlapping,47.15244600537775,3.6707396848130474
501,160,5.3,5,non_overlapping,46.55269497921014,3.6314326936219885
501,160,5.3,5,overlapping,46.55269497921014,3.6314326936219885
502,160,5.3,3,non_overlapping,93.8392847188753,30.388156316579913
502,160,5.3,3,overlapping,89.83446142624975,23.547659794395024
502,160,5.3,4,non_overlapping,91.01739209907413,24.22411259560635
502,160,5.3,4,overlapping,91.01739209907413,24.22411259560635
502,160,5.3,5,non_overlapping,85.14676572623891,19.922777913123674
502,160,5.3,5,overlapping,85.14676572623891,19.922777913123674
503,160,5.3,3,non_overlapping,69.76213618716044,34.351540593857266
503,160,5.3,3,overlapping,69.24641066003544,23.57492796218332
503,160,5.3,4,non_overlapping,72.86291433761419,27.2942486638638
503,160,5.3,4,overlapping,72.86291433761419,27.2942486638638
503,160,5.3,5,non_overlapping,75.04506102821952,23.087848681104276
503,160,5.3,5,overlapping,75.04506102821952,23.087848681104276
504,160,5.3,3,non_overlapping,83.554485069462,32.35896676813667
504,160,5.3,3,overlapping,83.69458280527509,27.977260883047204
504,160,5.3,4,non_overlapping,87.41675331935225,27.768827885392263
504,160,5.3,4,overlapping,87.41675331935225,27.768827885392263
504,160,5.3,5,non_overlapping,81.98872587427411,23.716269584205882
504,160,5.3,5,overlapping,81.98872587427411,23.716269584205882
505,160,5.3,3,non_overlapping,82.59395152390509,35.15170890302415
505,160,5.3,3,overlapping,75.45519044551551,24.998829375633736
505,160,5.3,4,non_overlapping,79.20878285584168,27.283117108989597
505,160,5.3,4,overlapping,79.20878285584168,27.283117108989597
505,160,5.3,5,non_overlapping,73.81800892791604,22.085893873483016
505,160,5.3,5,overlapping,73.81800892791604,22.085893873483016
506,160,5.3,3,non_overlapping,60.16047282818405,24.406056469539628
506,160,5.3,3,overlapping,66.20761864289432,24.08525615654209
506,160,5.3,4,non_overlapping,71.18141282007281,30.5545356540182
506,160,5.3,4,overlapping,71.18141282007281,30.5545356540182
506,160,5.3,5,non_overlapping,69.64237392615634,27.456943145750188
506,160,5.3,5,overlapping,69.64237392615634,27.456943145750188
601,160,5.3,3,non_overlapping,65.50885576747646,4.009367587502479
601,160,5.3,3,overlapping,65.35446781414522,3.8712290161567378
601,160,5.3,4,non_overlapping,65.30337064472214,3.6289273633536974
601,160,5.3,4,overlapping,65.30337064472214,3.6289273633536974
601,160,5.3,5,non_overlapping,64.99243919780628,3.0929051409782202
601,160,5.3,5,overlapping,64.99243919780628,3.0929051409782202
603,160,5.3,3,non_overlapping,69.925501344756,3.764123787961181
603,160,5.3,3,overlapping,70.2728667123077,3.7824827366305387
603,160,5.3,4,non_overlapping,70.13093161152166,3.4911040420037445
603,160,5.3,4,overlapping,70.13093161152166,3.4911040420037445
603,160,5.3,5,non_overlapping,70.25717056734939,3.784401511907454
603,160,5.3,5,overlapping,70.25717056734939,3.784401511907454
604,160,5.3,3,non_overlapping,72.20250039815258,1.5689640266038631
604,160,5.3,3,overlapping,72.57846639213098,1.8222704937068233
604,160,5.3,4,non_overlapping,72.08839745485707,1.950679681122479
604,160,5.3,4,overlapping,72.08839745485707,1.950679681122479
604,160,5.3,5,non_overlapping,72.4360146065115,1.7342904841055753
604,160,5.3,5,overlapping,72.4360146065115,1.7342904841055753
605,160,5.3,3,non_overlapping,67.70242831880763,3.345387049564377
605,160,5.3,3,overlapping,67.65949065302514,2.927034074334309
605,160,5.3,4,non_overlapping,67.58394471109987,3.1038680600848725
605,160,5.3,4,overlapping,67.58394471109987,3.1038680600848725
605,160,5.3,5,non_overlapping,67.58162603679845,2.8311760394783283
605,160,5.3,5,overlapping,67.58162603679845,2.8311760394783283
606,160,5.3,3,non_overlapping,68.41770872805354,3.0862595127217727
606,160,5.3,3,overlapping,68.12674203191445,1.988785754856348
606,160,5.3,4,non_overlapping,68.24772290289532,2.243933024581563
606,160,5.3,4,overlapping,68.24772290289532,2.243933024581563
606,160,5.3,5,non_overlapping,68.24829533493327,1.7772613044736287
606,160,5.3,5,overlapping,68.24829533493327,1.7772613044736287
701,160,5.3,3,non_overlapping,125.32783882783882,2.880430710822272
701,160,5.3,3,overlapping,125.5695398351648,2.5912918029405287
701,160,5.3,4,non_overlapping,125.60063448456305,2.912987882907746
701,160,5.3,4,overlapping,125.60063448456305,2.912987882907746
701,160,5.3,5,non_overlapping,125.81963869463868,2.9946478171544326
701,160,5.3,5,overlapping,125.81963869463868,2.9946478171544326
702,160,5.3,3,non_overlapping,133.18977176669483,7.702206713385022
702,160,5.3,3,overlapping,133.76241546914622,6.487487973604656
702,160,5.3,4,non_overlapping,133.94603107515192,6.957098000148378
702,160,5.3,4,overlapping,133.94603107515192,6.957098000148378
702,160,5.3,5,non_overlapping,133.48036983755313,6.493650144970259
702,160,5.3,5,overlapping,133.48036983755313,6.493650144970259
703,160,5.3,3,non_overlapping,126.83791208791206,4.084155968156158
703,160,5.3,3,overlapping,126.9179748822606,4.589394854483261
703,160,5.3,4,non_overlapping,126.90331352321148,4.706829279513221
703,160,5.3,4,overlapping,126.90331352321148,4.706829279513221
703,160,5.3,5,non_overlapping,126.85675039246469,4.669196781290905
703,160,5.3,5,overlapping,126.85675039246469,4.669196781290905
704,160,5.3,3,non_overlapping,127.0651045383188,6.693388532542977
704,160,5.3,3,overlapping,126.3975711788212,6.011758447124895
704,160,5.3,4,non_overlapping,126.22962496686986,6.113526329875271
704,160,5.3,4,overlapping,126.22962496686986,6.113526329875271
704,160,5.3,5,non_overlapping,126.30065024261452,5.717812117589289
704,160,5.3,5,overlapping,126.30065024261452,5.717812117589289
705,160,5.3,3,non_overlapping,132.05511155511155,5.710101692988692
705,160,5.3,3,overlapping,131.54564185814183,4.973470631533863
705,160,5.3,4,non_overlapping,131.47518651982935,5.132605700128097
705,160,5.3,4,overlapping,131.47518651982935,5.132605700128097
705,160,5.3,5,non_overlapping,131.53298090798089,5.124529437602125
705,160,5.3,5,overlapping,131.53298090798089,5.124529437602125
706,160,5.3,3,non_overlapping,132.36996336996333,2.7377797605753535
706,160,5.3,3,overlapping,132.2422161172161,2.9580691980574407
706,160,5.3,4,non_overlapping,131.98979591836735,2.532848345194768
706,160,5.3,4,overlapping,131.98979591836735,2.532848345194768
706,160,5.3,5,non_overlapping,132.00213675213672,2.753885139504707
706,160,5.3,5,overlapping,132.00213675213672,2.753885139504707
801,160,5.3,3,non_overlapping,46.28429141346343,1.9447082547097825
801,160,5.3,3,overlapping,46.75832594112534,1.5109671329629666
801,160,5.3,4,non_overlapping,46.60186363836405,2.027343243247285
801,160,5.3,4,overlapping,46.60186363836405,2.027343243247285
801,160,5.3,5,non_overlapping,46.63243506155799,1.1746889108691678
801,160,5.3,5,overlapping,46.63243506155799,1.1746889108691678
802,160,5.3,3,non_overlapping,67.73311349938565,18.17105267867136
802,160,5.3,3,overlapping,64.57573246729807,10.105254187002915
802,160,5.3,4,non_overlapping,66.03852591879526,14.117097106029314
802,160,5.3,4,overlapping,66.03852591879526,14.117097106029314
802,160,5.3,5,non_overlapping,68.40285975021978,15.656481685226773
802,160,5.3,5,overlapping,68.40285975021978,15.656481685226773
803,160,5.3,3,non_overlapping,49.67589181695219,3.5406862184347325
803,160,5.3,3,overlapping,49.721619115968956,2.5929602224630712
803,160,5.3,4,non_overlapping,49.951515839950154,2.605930589666903
803,160,5.3,4,overlapping,49.951515839950154,2.605930589666903
803,160,5.3,5,non_overlapping,49.88654115927722,2.251898466508288
803,160,5.3,5,overlapping,49.88654115927722,2.251898466508288
804,160,5.3,3,non_overlapping,50.393303178677726,3.0411895722281312
804,160,5.3,3,overlapping,50.42174215899489,1.9312717080862447
804,160,5.3,4,non_overlapping,50.55069454655796,1.975387223133808
804,160,5.3,4,overlapping,50.55069454655796,1.975387223133808
804,160,5.3,5,non_overlapping,50.273024787216606,1.500068307458676
804,160,5.3,5,overlapping,50.273024787216606,1.500068307458676
805,160,5.3,3,non_overlapping,51.150581913449564,2.6048641434902553
805,160,5.3,3,overlapping,51.27845312449858,1.3921557247524063
805,160,5.3,4,non_overlapping,51.08664865969431,1.4024482143495136
805,160,5.3,4,overlapping,51.08664865969431,1.4024482143495136
805,160,5.3,5,non_overlapping,51.92994183021522,2.047938956647327
805,160,5.3,5,overlapping,51.92994183021522,2.047938956647327
806,160,5.3,3,non_overlapping,52.71680397807058,1.8334540395070635
806,160,5.3,3,overlapping,53.8495188536697,2.108543604951129
806,160,5.3,4,non_overlapping,53.48039533671649,1.9395034056340743
806,160,5.3,4,overlapping,53.48039533671649,1.9395034056340743
806,160,5.3,5,non_overlapping,54.04855691368382,1.7822751912771355
806,160,5.3,5,overlapping,54.04855691368382,1.7822751912771355
901,160,5.3,3,non_overlapping,45.42291469762586,1.4243656941652314
901,160,5.3,3,overlapping,45.138958442071406,1.2346238704307115
901,160,5.3,4,non_overlapping,45.08835115462202,1.1782531158716352
901,160,5.3,4,overlapping,45.08835115462202,1.1782531158716352
901,160,5.3,5,non_overlapping,45.122089346254945,1.2135473107044408
901,160,5.3,5,overlapping,45.122089346254945,1.2135473107044408
902,160,5.3,3,non_overlapping,51.365782022073766,4.338894830483477
902,160,5.3,3,overlapping,53.42743045746132,4.454769165614959
902,160,5.3,4,non_overlapping,52.52829509038759,4.282577863389404
902,160,5.3,4,overlapping,52.52829509038759,4.282577863389404
902,160,5.3,5,non_overlapping,55.49062166742427,8.777097138438908
902,160,5.3,5,overlapping,55.49062166742427,8.777097138438908
903,160,5.3,3,non_overlapping,48.32226165167895,1.9253113639952646
903,160,5.3,3,overlapping,48.437318910768155,2.2146963351124658
903,160,5.3,4,non_overlapping,48.40984254518089,2.0423831863709148
903,160,5.3,4,overlapping,48.40984254518089,2.0423831863709148
903,160,5.3,5,non_overlapping,48.243653121058024,1.904411712693133
903,160,5.3,5,overlapping,48.243653121058024,1.904411712693133
904,160,5.3,3,non_overlapping,47.831876271077725,3.947515301469729
904,160,5.3,3,overlapping,47.75185907811521,2.9396215459017667
904,160,5.3,4,non_overlapping,47.69977993306006,3.0162232925388106
904,160,5.3,4,overlapping,47.69977993306006,3.0162232925388106
904,160,5.3,5,non_overlapping,47.66837747049072,2.682248391421436
904,160,5.3,5,overlapping,47.66837747049072,2.682248391421436
905,160,5.3,3,non_overlapping,47.462432067695225,1.2336600309631376
905,160,5.3,3,overlapping,47.52190702848598,0.6827860278565289
905,160,5.3,4,non_overlapping,47.445996097311884,0.5845026357164753
905,160,5.3,4,overlapping,47.445996097311884,0.5845026357164753
905,160,5.3,5,non_overlapping,47.63658865632549,0.7773977516589551
905,160,5.3,5,overlapping,47.63658865632549,0.7773977516589551
906,160,5.3,3,non_overlapping,48.15263210000052,1.4354949231496978
906,160,5.3,3,overlapping,48.20289581802739,1.173578062901136
906,160,5.3,4,non_overlapping,48.17384656200446,1.283099040761958
906,160,5.3,4,overlapping,48.17384656200446,1.283099040761958
906,160,5.3,5,non_overlapping,48.336332645543166,1.146668244654902
906,160,5.3,5,overlapping,48.336332645543166,1.146668244654902
